model_name,drift_name,feature_selector_name,learning_threshold,iteration,accuracy,drifts_detected,drift_args
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.515,8,"alpha=0.005, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.522,4,"alpha=0.005, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.522,1,"alpha=0.005, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.517,5,"alpha=0.005, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.522,3,"alpha=0.005, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.523,5,"alpha=0.005, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.515,5,"alpha=0.005, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.521,7,"alpha=0.005, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.516,9,"alpha=0.005, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.519,4,"alpha=0.005, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.513,3,"alpha=0.005, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.522,3,"alpha=0.005, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.523,1,"alpha=0.005, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.518,3,"alpha=0.005, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.521,5,"alpha=0.005, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.515,4,"alpha=0.005, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.511,7,"alpha=0.01, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.516,4,"alpha=0.01, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.513,8,"alpha=0.01, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.515,7,"alpha=0.01, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.518,8,"alpha=0.01, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.521,4,"alpha=0.01, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.514,7,"alpha=0.01, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.515,5,"alpha=0.01, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.513,4,"alpha=0.01, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.519,5,"alpha=0.01, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.518,2,"alpha=0.01, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.518,6,"alpha=0.01, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.514,6,"alpha=0.01, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.514,9,"alpha=0.01, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.52,3,"alpha=0.01, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.511,8,"alpha=0.01, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.513,10,"alpha=0.01, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.514,9,"alpha=0.01, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.522,3,"delta=0.001, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.526,6,"delta=0.001, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.518,4,"delta=0.001, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.521,3,"delta=0.001, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.519,3,"delta=0.001, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.519,3,"delta=0.001, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.522,3,"delta=0.001, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.518,4,"delta=0.001, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.513,6,"delta=0.001, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.524,1,"delta=0.001, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.521,3,"delta=0.001, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.521,3,"delta=0.001, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.524,1,"delta=0.001, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,2,"delta=0.001, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.524,1,"delta=0.001, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.001, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.52,2,"delta=0.001, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.52,2,"delta=0.001, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.526,1,"delta=0.005, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.513,9,"delta=0.005, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.525,4,"delta=0.005, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.521,3,"delta=0.005, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.521,3,"delta=0.005, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.521,3,"delta=0.005, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.526,1,"delta=0.005, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.516,4,"delta=0.005, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.513,2,"delta=0.005, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,1,"delta=0.005, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.52,1,"delta=0.005, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.509,2,"delta=0.005, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,1,"delta=0.005, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.52,1,"delta=0.005, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.524,1,"delta=0.005, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.005, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.522,2,"delta=0.005, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.005, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.52,2,"delta=0.01, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.526,1,"delta=0.01, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.524,3,"delta=0.01, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.52,2,"delta=0.01, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.52,2,"delta=0.01, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.52,2,"delta=0.01, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.522,1,"delta=0.01, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.522,1,"delta=0.01, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.522,1,"delta=0.01, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.525,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.515,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.52,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.525,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.515,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.52,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.523,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.523,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,1,0.5,354,"window_size=20, num_std=2, next_drift_delay=20"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,2,0.5,355,"window_size=20, num_std=2, next_drift_delay=20"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,3,0.5,355,"window_size=20, num_std=2, next_drift_delay=20"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,1,0.507,179,"window_size=20, num_std=2, next_drift_delay=50"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,2,0.507,180,"window_size=20, num_std=2, next_drift_delay=50"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,3,0.507,180,"window_size=20, num_std=2, next_drift_delay=50"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,1,0.51,98,"window_size=20, num_std=2, next_drift_delay=100"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,2,0.51,98,"window_size=20, num_std=2, next_drift_delay=100"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,3,0.51,98,"window_size=20, num_std=2, next_drift_delay=100"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,1,0.505,212,"window_size=20, num_std=2.5, next_drift_delay=20"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,2,0.505,213,"window_size=20, num_std=2.5, next_drift_delay=20"
